image_path,style,color_code,color_desc,color_name,color_family,vendor_gh1,part_desc,category,subcategory,match_confidence,source_file,sheet,gender,category_source,color_source,division,abs_image_path,label,label_idx
dataset/images/levis_39185-0383.jpg,39185-0383,MANDY STRIPE MOUNTAIN VIEW JERSEY,Multi-Color,,Multicolor,Womens-Tops,Tees,T-shirt,T-shirt,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_39185-0383.jpg,T-shirt,26
dataset/images/kids_L6BA07D2207_VBDW.jpg,L6BA07D2207,VBDW,VINTAGE BLUE DENIM _,,Blue,DENIM PANTS,REGULAR COMFORT COTTON DENIM P,Bottoms,Trousers,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BA07D2207_VBDW.jpg,Trousers,28
dataset/images/hb_HWFG2323050_FLT.jpg,HWFG2323050,FLT,FLORAL MULTI,,Multicolor,BAGS,TAMARA SATCHEL,Bags,Handbag,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWFG2323050_FLT.jpg,Handbag,11
dataset/images/ftw_FLFBARLEP08_BLACK.jpg,FLFBARLEP08,BLACK,BLACK,Black,Black,DRESS SHOES,BARCHIE,Court shoes,Court shoes,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFBARLEP08_BLACK.jpg,Court shoes,9
dataset/images/levis_A3506-0015.jpg,A3506-0015,TOUGH COOKIE,Dark Indigo - Worn In,,Blue,Womens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_A3506-0015.jpg,Jeans,15
dataset/images/kids_J6BZ34W4046_JBLK.jpg,J6BZ34W4046,JBLK,Jet Black A996,Jet Black,Black,BAGS,4G CRYSTAL MINI HOBO BAG,Bags,Handbag,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BZ34W4046_JBLK.jpg,Handbag,11
dataset/images/ftw_FLFYENELE10_BLKBL.jpg,FLFYENELE10,BLKBL,BLACK/BLACK,Black,Black,CASUAL SHOES,YAROLEN,Boots,Boots,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFYENELE10_BLKBL.jpg,Boots,5
dataset/images/kids_H6BL05W4160_PMUC.jpg,H6BL05W4160,PMUC,OFF WHITE_LOGO MANIA,Off White,White,OUTERWEAR,OVERSIZE HOODED PADDED LS PUFF,Tops,Hoodie,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,U,U,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_H6BL05W4160_PMUC.jpg,Hoodie,13
dataset/images/kids_J6BK11K5925_JBLK.jpg,J6BK11K5925,JBLK,Jet Black A996,Jet Black,Black,DRESSES,BRUSHED FLEECE LS DRESS,Dresses,Dresses,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BK11K5925_JBLK.jpg,Dresses,10
dataset/images/marciano_G6BN07W4399_FMPC.jpg,G6BN07W4399,FMPC,SMALL MONOGRM MORNIN,,,BLAZER,SIENNA LS BELTED BLAZER,Outerwear,Blazer,low,8-ORDERSHEET_MAIN FW26_MARCIANO_WLCEE.xlsx,W,W,part_desc_keyword,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\marciano_G6BN07W4399_FMPC.jpg,Blazer,2
dataset/images/kids_L6BQ08K6729_G9F3.jpg,L6BQ08K6729,G9F3,COMPLEX GREY,,Grey,SWEATSHIRT,OVERSIZE HOODED LS ACTIVE TOP,Tops,Hoodie,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BQ08K6729_G9F3.jpg,Hoodie,13
dataset/images/hb_TWNB2168240_LTL.jpg,TWNB2168240,LTL,LATTE LOGO,,Neutral,TRAVEL BAGS,ADRIAN LOGO LARGE TECH TOTE,Bags,Handbag,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_TWNB2168240_LTL.jpg,Handbag,11
dataset/images/levis_003QV-0000.jpg,003QV-0000,TWO HORSE JERSEY PHANTOM - 19-4205 TCX,Blacks,,Black,Mens-Tops,Tees,T-shirt,T-shirt,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_003QV-0000.jpg,T-shirt,26
dataset/images/hb_HWCHSLP6454_BLA.jpg,HWCHSLP6454,BLA,BLACK,Black,Black,BAGS,CHARLOTTE SADDLE,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWCHSLP6454_BLA.jpg,Handbag,11
dataset/images/kids_L6BB04K6069_G7T2.jpg,L6BB04K6069,G7T2,BLUE LILY,,Blue,PANTS,FRENCH TERRY REGULAR PANTS,Bottoms,Trousers,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BB04K6069_G7T2.jpg,Trousers,28
dataset/images/levis_17369-3270.jpg,17369-3270,WESTERN ARCHIVAL LEVI'S ORIGINAL N KENTUCKY BLUE,Blues,,Blue,Womens-Tops,Tees,T-shirt,T-shirt,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_17369-3270.jpg,T-shirt,26
dataset/images/ftw_FLFFA2LEA12_BROWN.jpg,FLFFA2LEA12,BROWN,BROWN,Brown,Brown,SNEAKER,FACTER2,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFFA2LEA12_BROWN.jpg,Sneakers,23
dataset/images/W6BAJ5D2715_R1NS.jpg,W6BAJ5D2715,R1NS,RINSED WASH,,Blue,DENIM PANTS,WIDE LOOSE,Bottoms,Jeans,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BAJ5D2715_R1NS.jpg,Jeans,15
dataset/images/W6YD06W2890_JBLK.jpg,W6YD06W2890,JBLK,Jet Black A996,Jet Black,Black,SKIRTS,GRACE SUEDE SKIRT,Bottoms,Skirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6YD06W2890_JBLK.jpg,Skirt,22
dataset/images/hb_HWBG9735180_BRO.jpg,HWBG9735180,BRO,BROWN,Brown,Brown,BAGS,MELODY CNVRTBLE SHOULDER BAG,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBG9735180_BRO.jpg,Handbag,11
dataset/images/W6BA1CW4354_G1EA.jpg,W6BA1CW4354,G1EA,DARK COFFEE,,Brown,PANTS,BELLAGIO,Bottoms,Trousers,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BA1CW4354_G1EA.jpg,Trousers,28
dataset/images/ftw_FLFSOMFAL12_BLACK.jpg,FLFSOMFAL12,BLACK,BLACK,Black,Black,SNEAKER,SOMBRA,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFSOMFAL12_BLACK.jpg,Sneakers,23
dataset/images/kids_J6BL24K6683_FNOA.jpg,J6BL24K6683,FNOA,LEOPARD PRINT CLASIC,,Multicolor,OUTERWEAR,FAUX FUR LS JACKET W/ZIP,Outerwear,Jacket,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BL24K6683_FNOA.jpg,Jacket,14
dataset/images/kids_J6BQ18K7386_G012.jpg,J6BQ18K7386,G012,CREAM WHITE,Cream White,White,SWEATSHIRT,LS HALF ZIP SWEATER_MINI ME,Tops,Sweatshirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BQ18K7386_G012.jpg,Sweatshirt,25
dataset/images/levis_17369-3149.jpg,17369-3149,WESTERN ARCHIVAL ORIGINAL WAGON WHEEL OATMEAL HEATHER GREY,Neutrals,,Grey,Womens-Tops,Tees,T-shirt,T-shirt,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_17369-3149.jpg,T-shirt,26
dataset/images/hb_AW5662POL03_SOK.jpg,AW5662POL03,SOK,SOFT PINK,,Pink,TEXTILE,60 X 180 CM SCARF,Soft Accessories,Scarf/Bandana,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_AW5662POL03_SOK.jpg,Scarf/Bandana,20
dataset/images/kids_J73I56K8HM0_G011.jpg,J73I56K8HM0,G011,Pure White,White,White,T-SHIRTS,SS T-SHIRT_CORE,T-shirt,T-shirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J73I56K8HM0_G011.jpg,T-shirt,26
dataset/images/M6BI69K6639_F8KP.jpg,M6BI69K6639,F8KP,SWEET MINT MULTI,Mint,Green,T-SHIRTS,SS BSC GUESS APPLIQUE LOGO TEE,T-shirt,T-shirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BI69K6639_F8KP.jpg,T-shirt,26
dataset/images/ftw_FLFJA2ELE12_WHITE.jpg,FLFJA2ELE12,WHITE,WHITE,White,White,SNEAKER,JARDIN2,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFJA2ELE12_WHITE.jpg,Sneakers,23
dataset/images/kids_H6BZ15Z1943_A62H.jpg,H6BZ15Z1943,A62H,ROMANTIC LILAC,Lilac,Purple,ACCESSORIES,BEAR BEANIE HAT,Soft Accessories,Hats,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,U,U,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_H6BZ15Z1943_A62H.jpg,Hats,12
dataset/images/levis_001WC-0004.jpg,001WC-0004,VINTAGE VIBE,Med Indigo - Worn In,,Blue,Womens-Tops,Dresses,Dresses,Dresses,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_001WC-0004.jpg,Dresses,10
dataset/images/levis_003RE-0000.jpg,003RE-0000,CREW SERIF WESTERN MOTIFS CHOCOLATE TRUFFLE,Reds,Chocolate,Brown,Womens-Tops,Sweatshirts,Tops,Sweatshirt,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_003RE-0000.jpg,Sweatshirt,25
dataset/images/hb_HWSG2378010_CLO.jpg,HWSG2378010,CLO,COAL LOGO,,Black,BAGS,YVONNE LOGO HOBO,Bags,Handbag,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWSG2378010_CLO.jpg,Handbag,11
dataset/images/W6BL12W3745_PMWB.jpg,W6BL12W3745,PMWB,LYNX SPOT FUR PRINT,,Multicolor,OUTERWEAR,NEW LUNA FAUX FUR JACKET,Outerwear,Jacket,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BL12W3745_PMWB.jpg,Jacket,14
dataset/images/W6BK50K6269_PMVG.jpg,W6BK50K6269,PMVG,LEOPARD SAVANNAH PRI,,Multicolor,DRESSES,LS CN ZABINA MESH LONG DRESS,Dresses,Dresses,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BK50K6269_PMVG.jpg,Dresses,10
dataset/images/kids_N6BQ05K6114_F2MW.jpg,N6BQ05K6114,F2MW,MULTI YELLOW STRIPES,Yellow,Yellow,SWEATSHIRT,LS ACTIVE TOP,Tops,Sweatshirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BQ05K6114_F2MW.jpg,Sweatshirt,25
dataset/images/kids_J0BZ12Z2Q00_JBLK.jpg,J0BZ12Z2Q00,JBLK,Jet Black A996,Jet Black,Black,ACCESSORIES,HAT,Soft Accessories,Hats,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J0BZ12Z2Q00_JBLK.jpg,Hats,12
dataset/images/M6BP21K6697_JBLK.jpg,M6BP21K6697,JBLK,Jet Black A996,Jet Black,Black,KNIT TOPS,SS SKYLER KNIT CREW,Tops,Top,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BP21K6697_JBLK.jpg,Top,27
dataset/images/kids_J6BQ03K6086_G5B7.jpg,J6BQ03K6086,G5B7,BEET JUICE RED,Red,Red,SWEATSHIRT,RELAXED REGULAR LS ACTIVE TOP,Tops,Sweatshirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BQ03K6086_G5B7.jpg,Sweatshirt,25
dataset/images/kids_J6BL01W3991_JBLK.jpg,J6BL01W3991,JBLK,Jet Black A996,Jet Black,Black,OUTERWEAR,HOODED LS LONG PUFFER,Outerwear,Jacket,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BL01W3991_JBLK.jpg,Jacket,14
dataset/images/kids_L6BR04Z1590_G7V2.jpg,L6BR04Z1590,G7V2,SMART BLUE,,Blue,SWEATERS,LS SWEATER,Tops,Knit sweater,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BR04Z1590_G7V2.jpg,Knit sweater,17
dataset/images/kids_L6BL08W4528_JBLK.jpg,L6BL08W4528,JBLK,Jet Black A996,Jet Black,Black,OUTERWEAR,NYLON HOODED LS PUFFER W/ZIP,Outerwear,Jacket,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BL08W4528_JBLK.jpg,Jacket,14
dataset/images/hb_HWZG9672180_RWO.jpg,HWZG9672180,RWO,ROSEWOOD,Rose,Pink,BAGS,NOELLE II TOP ZIP SHOULDER BAG,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWZG9672180_RWO.jpg,Handbag,11
dataset/images/W6BK80D2288_R1NS.jpg,W6BK80D2288,R1NS,RINSED WASH,,Blue,DRESSES,SL EMORY DENIM JUMPSUIT,Dresses,Jumpsuit,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BK80D2288_R1NS.jpg,Jumpsuit,16
dataset/images/levis_004H7-0000.jpg,004H7-0000,BOUCLE HERRINGBONE BHARTIYA AY1331221 AS SWATCH,Blacks,,Black,Womens-Tops,Outerwear,Outerwear,Jacket,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_004H7-0000.jpg,Jacket,14
dataset/images/hb_TWLT2313010_BLO.jpg,TWLT2313010,BLO,BLACK LOGO,Black,Black,TRAVEL BAGS,SAMANTHA TOTE,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_TWLT2313010_BLO.jpg,Handbag,11
dataset/images/M6BP23K6699_G7V2.jpg,M6BP23K6699,G7V2,SMART BLUE,,Blue,KNIT TOPS,LS DRIFTER BONDED KNIT OVERSHI,Outerwear,Jacket,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BP23K6699_G7V2.jpg,Jacket,14
dataset/images/levis_17196-0172.jpg,17196-0172,CANTEEN SHADY GD,Neutrals,,Neutral,Mens-Bottoms,Beyond Denim,Bottoms,Trousers,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_17196-0172.jpg,Trousers,28
dataset/images/W6BH45W4235_PMVE.jpg,W6BH45W4235,PMVE,PEACOCK PAISLEY AZUR,,Multicolor,WOVEN TOPS,LS NICOLE RUFFLED BLOUSE,Tops,Blouse,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BH45W4235_PMVE.jpg,Blouse,3
dataset/images/M6BH26W4267_SB17.jpg,M6BH26W4267,SB17,YD PIN STRIPES MELAN,,,WOVEN TOPS,LS YARN DYED MELANGE TAILORING,Tops,Shirt,low,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BH26W4267_SB17.jpg,Shirt,21
dataset/images/W6BR33Z1426_H20A.jpg,W6BR33Z1426,H20A,CREME BRULEE HEATHER,,Neutral,SWEATERS,SL MN PRISCILLA SWTR,Tops,Knit sweater,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BR33Z1426_H20A.jpg,Knit sweater,17
dataset/images/kids_H6BG12K6450_G5B7.jpg,H6BG12K6450,G5B7,BEET JUICE RED,Red,Red,ONE PIECE,ONE PIECE,Dresses,Jumpsuit,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,U,U,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_H6BG12K6450_G5B7.jpg,Jumpsuit,16
dataset/images/M6BL53K6734_G1BQ.jpg,M6BL53K6734,G1BQ,VELVET TAUPE,Taupe,Neutral,OUTERWEAR,WOOL SHERPA BOMBER,Outerwear,Jacket,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BL53K6734_G1BQ.jpg,Jacket,14
dataset/images/hb_AW5638POL01_BEI.jpg,AW5638POL01,BEI,BEIGE,Beige,Neutral,MISCELLANEOUS,KNITTED BEANIE,Soft Accessories,Hats,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_AW5638POL01_BEI.jpg,Hats,12
dataset/images/kids_N6BA01D2176_DPSB.jpg,N6BA01D2176,DPSB,DEEPEST BLUE _KIDS W,,Blue,DENIM PANTS,SLIM COMFORT DENIM PANTS,Bottoms,Trousers,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BA01D2176_DPSB.jpg,Trousers,28
dataset/images/kids_H6BR01Z1336_G012.jpg,H6BR01Z1336,G012,CREAM WHITE,Cream White,White,SWEATERS,LS SWEATER,Tops,Knit sweater,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,U,U,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_H6BR01Z1336_G012.jpg,Knit sweater,17
dataset/images/kids_J6BR10Z1344_JBLK.jpg,J6BR10Z1344,JBLK,Jet Black A996,Jet Black,Black,SWEATERS,LS OVERSIZE HOODED CARDIGAN,Tops,Hoodie,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BR10Z1344_JBLK.jpg,Hoodie,13
dataset/images/hb_TMMITPP6435_MUB.jpg,TMMITPP6435,MUB,MULTICOLOR BLACK,Black,Black,TRAVEL BAGS,MILANO WKNDR MDM TRAVEL PATCH,Bags,Handbag,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,gh1_fallback,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_TMMITPP6435_MUB.jpg,Handbag,11
dataset/images/marciano_G6BK21W4390_G988.jpg,G6BK21W4390,G988,Mineral Grey,,Grey,DRESSES,ATENA LS V NECK W/COULISSE LS,Dresses,Dresses,medium,8-ORDERSHEET_MAIN FW26_MARCIANO_WLCEE.xlsx,W,W,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\marciano_G6BK21W4390_G988.jpg,Dresses,10
dataset/images/kids_L4YI50J1314_G7R1.jpg,L4YI50J1314,G7R1,SILK BLUE,,Blue,T-SHIRTS,SS T-SHIRT_MINIME,T-shirt,T-shirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L4YI50J1314_G7R1.jpg,T-shirt,26
dataset/images/W6BN73D2172_L4C3.jpg,W6BN73D2172,L4C3,LACE BLOSSOM,,,OUTERWEAR,ANNA BOYFRIEND JACKET,Outerwear,Jacket,low,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BN73D2172_L4C3.jpg,Jacket,14
dataset/images/levis_004EX-0000.jpg,004EX-0000,RIVERBANK,Med Indigo - Flat Finish,,Blue,Mens-Tops,Outerwear,Outerwear,Jacket,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_004EX-0000.jpg,Jacket,14
dataset/images/hb_AW5662POL03_TUP.jpg,AW5662POL03,TUP,TAUPE,Taupe,Neutral,TEXTILE,60 X 180 CM SCARF,Soft Accessories,Scarf/Bandana,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_AW5662POL03_TUP.jpg,Scarf/Bandana,20
dataset/images/levis_79830-0344.jpg,79830-0344,LOST COASTER,Dark Indigo - Flat Finish,,Blue,Mens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_79830-0344.jpg,Jeans,15
dataset/images/levis_A8557-0005.jpg,A8557-0005,Russet Brown,Neutrals,Brown,Brown,Mens-Tops,Outerwear,Outerwear,Jacket,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_A8557-0005.jpg,Jacket,14
dataset/images/kids_K6BL02W4548_G1FV.jpg,K6BL02W4548,G1FV,WOODEN FLOWER,,,OUTERWEAR,STRETCH CORDUROY PADDED LS JAC,Outerwear,Jacket,low,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_K6BL02W4548_G1FV.jpg,Jacket,14
